xintercept	key	showSelected1	showSelected2	PANEL
28.5	28	71	28	2
29.5	29	71	29	2
30.5	30	71	30	2
31.5	31	71	31	2
32.5	32	71	32	2
33.5	33	71	33	2
34.5	34	71	34	2
35.5	35	71	35	2
36.5	36	71	36	2
37.5	37	71	37	2
38.5	38	71	38	2
39.5	39	71	39	2
40.5	40	71	40	2
41.5	41	71	41	2
42.5	42	71	42	2
43.5	43	71	43	2
44.5	44	71	44	2
45.5	45	71	45	2
46.5	46	71	46	2
47.5	47	71	47	2
48.5	48	71	48	2
49.5	49	71	49	2
50.5	50	71	50	2
51.5	51	71	51	2
52.5	52	71	52	2
53.5	53	71	53	2
54.5	54	71	54	2
55.5	55	71	55	2
56.5	56	71	56	2
57.5	57	71	57	2
58.5	58	71	58	2
59.5	59	71	59	2
60.5	60	71	60	2
61.5	61	71	61	2
62.5	62	71	62	2
63.5	63	71	63	2
64.5	64	71	64	2
65.5	65	71	65	2
66.5	66	71	66	2
67.5	67	71	67	2
68.5	68	71	68	2
69.5	69	71	69	2
70.5	70	71	70	2
0.5	0	72	0	2
1.5	1	72	1	2
2.5	2	72	2	2
3.5	3	72	3	2
4.5	4	72	4	2
5.5	5	72	5	2
6.5	6	72	6	2
7.5	7	72	7	2
8.5	8	72	8	2
9.5	9	72	9	2
10.5	10	72	10	2
11.5	11	72	11	2
12.5	12	72	12	2
13.5	13	72	13	2
14.5	14	72	14	2
15.5	15	72	15	2
16.5	16	72	16	2
17.5	17	72	17	2
18.5	18	72	18	2
19.5	19	72	19	2
20.5	20	72	20	2
21.5	21	72	21	2
22.5	22	72	22	2
23.5	23	72	23	2
24.5	24	72	24	2
25.5	25	72	25	2
26.5	26	72	26	2
27.5	27	72	27	2
28.5	28	72	28	2
29.5	29	72	29	2
30.5	30	72	30	2
31.5	31	72	31	2
32.5	32	72	32	2
33.5	33	72	33	2
34.5	34	72	34	2
35.5	35	72	35	2
36.5	36	72	36	2
37.5	37	72	37	2
38.5	38	72	38	2
39.5	39	72	39	2
40.5	40	72	40	2
41.5	41	72	41	2
42.5	42	72	42	2
43.5	43	72	43	2
44.5	44	72	44	2
45.5	45	72	45	2
46.5	46	72	46	2
47.5	47	72	47	2
48.5	48	72	48	2
49.5	49	72	49	2
50.5	50	72	50	2
51.5	51	72	51	2
52.5	52	72	52	2
53.5	53	72	53	2
54.5	54	72	54	2
55.5	55	72	55	2
56.5	56	72	56	2
57.5	57	72	57	2
58.5	58	72	58	2
59.5	59	72	59	2
60.5	60	72	60	2
61.5	61	72	61	2
62.5	62	72	62	2
63.5	63	72	63	2
64.5	64	72	64	2
65.5	65	72	65	2
66.5	66	72	66	2
67.5	67	72	67	2
68.5	68	72	68	2
69.5	69	72	69	2
70.5	70	72	70	2
71.5	71	72	71	2
0.5	0	73	0	2
1.5	1	73	1	2
2.5	2	73	2	2
3.5	3	73	3	2
4.5	4	73	4	2
5.5	5	73	5	2
6.5	6	73	6	2
7.5	7	73	7	2
8.5	8	73	8	2
9.5	9	73	9	2
10.5	10	73	10	2
11.5	11	73	11	2
12.5	12	73	12	2
13.5	13	73	13	2
14.5	14	73	14	2
15.5	15	73	15	2
16.5	16	73	16	2
17.5	17	73	17	2
18.5	18	73	18	2
19.5	19	73	19	2
20.5	20	73	20	2
21.5	21	73	21	2
22.5	22	73	22	2
23.5	23	73	23	2
24.5	24	73	24	2
25.5	25	73	25	2
26.5	26	73	26	2
27.5	27	73	27	2
28.5	28	73	28	2
29.5	29	73	29	2
30.5	30	73	30	2
31.5	31	73	31	2
32.5	32	73	32	2
33.5	33	73	33	2
34.5	34	73	34	2
35.5	35	73	35	2
36.5	36	73	36	2
37.5	37	73	37	2
38.5	38	73	38	2
39.5	39	73	39	2
40.5	40	73	40	2
41.5	41	73	41	2
42.5	42	73	42	2
43.5	43	73	43	2
44.5	44	73	44	2
45.5	45	73	45	2
46.5	46	73	46	2
47.5	47	73	47	2
48.5	48	73	48	2
49.5	49	73	49	2
50.5	50	73	50	2
51.5	51	73	51	2
52.5	52	73	52	2
53.5	53	73	53	2
54.5	54	73	54	2
55.5	55	73	55	2
56.5	56	73	56	2
57.5	57	73	57	2
58.5	58	73	58	2
59.5	59	73	59	2
60.5	60	73	60	2
61.5	61	73	61	2
62.5	62	73	62	2
63.5	63	73	63	2
64.5	64	73	64	2
65.5	65	73	65	2
66.5	66	73	66	2
67.5	67	73	67	2
68.5	68	73	68	2
69.5	69	73	69	2
70.5	70	73	70	2
71.5	71	73	71	2
72.5	72	73	72	2
0.5	0	74	0	2
1.5	1	74	1	2
2.5	2	74	2	2
3.5	3	74	3	2
4.5	4	74	4	2
5.5	5	74	5	2
6.5	6	74	6	2
7.5	7	74	7	2
8.5	8	74	8	2
9.5	9	74	9	2
10.5	10	74	10	2
11.5	11	74	11	2
12.5	12	74	12	2
13.5	13	74	13	2
14.5	14	74	14	2
15.5	15	74	15	2
16.5	16	74	16	2
17.5	17	74	17	2
18.5	18	74	18	2
19.5	19	74	19	2
20.5	20	74	20	2
21.5	21	74	21	2
22.5	22	74	22	2
23.5	23	74	23	2
24.5	24	74	24	2
25.5	25	74	25	2
26.5	26	74	26	2
27.5	27	74	27	2
28.5	28	74	28	2
29.5	29	74	29	2
30.5	30	74	30	2
31.5	31	74	31	2
32.5	32	74	32	2
33.5	33	74	33	2
34.5	34	74	34	2
35.5	35	74	35	2
36.5	36	74	36	2
37.5	37	74	37	2
38.5	38	74	38	2
39.5	39	74	39	2
40.5	40	74	40	2
41.5	41	74	41	2
42.5	42	74	42	2
43.5	43	74	43	2
44.5	44	74	44	2
45.5	45	74	45	2
46.5	46	74	46	2
47.5	47	74	47	2
48.5	48	74	48	2
49.5	49	74	49	2
50.5	50	74	50	2
51.5	51	74	51	2
52.5	52	74	52	2
53.5	53	74	53	2
54.5	54	74	54	2
55.5	55	74	55	2
56.5	56	74	56	2
57.5	57	74	57	2
58.5	58	74	58	2
59.5	59	74	59	2
60.5	60	74	60	2
61.5	61	74	61	2
62.5	62	74	62	2
63.5	63	74	63	2
64.5	64	74	64	2
65.5	65	74	65	2
66.5	66	74	66	2
67.5	67	74	67	2
68.5	68	74	68	2
69.5	69	74	69	2
70.5	70	74	70	2
71.5	71	74	71	2
72.5	72	74	72	2
73.5	73	74	73	2
0.5	0	75	0	2
1.5	1	75	1	2
2.5	2	75	2	2
3.5	3	75	3	2
4.5	4	75	4	2
5.5	5	75	5	2
6.5	6	75	6	2
7.5	7	75	7	2
8.5	8	75	8	2
9.5	9	75	9	2
10.5	10	75	10	2
11.5	11	75	11	2
12.5	12	75	12	2
13.5	13	75	13	2
14.5	14	75	14	2
15.5	15	75	15	2
16.5	16	75	16	2
17.5	17	75	17	2
18.5	18	75	18	2
19.5	19	75	19	2
20.5	20	75	20	2
21.5	21	75	21	2
22.5	22	75	22	2
23.5	23	75	23	2
24.5	24	75	24	2
25.5	25	75	25	2
26.5	26	75	26	2
27.5	27	75	27	2
28.5	28	75	28	2
29.5	29	75	29	2
30.5	30	75	30	2
31.5	31	75	31	2
32.5	32	75	32	2
33.5	33	75	33	2
34.5	34	75	34	2
35.5	35	75	35	2
36.5	36	75	36	2
37.5	37	75	37	2
38.5	38	75	38	2
39.5	39	75	39	2
40.5	40	75	40	2
41.5	41	75	41	2
42.5	42	75	42	2
43.5	43	75	43	2
44.5	44	75	44	2
45.5	45	75	45	2
46.5	46	75	46	2
47.5	47	75	47	2
48.5	48	75	48	2
49.5	49	75	49	2
50.5	50	75	50	2
51.5	51	75	51	2
52.5	52	75	52	2
53.5	53	75	53	2
54.5	54	75	54	2
55.5	55	75	55	2
56.5	56	75	56	2
57.5	57	75	57	2
58.5	58	75	58	2
59.5	59	75	59	2
60.5	60	75	60	2
61.5	61	75	61	2
62.5	62	75	62	2
63.5	63	75	63	2
64.5	64	75	64	2
65.5	65	75	65	2
66.5	66	75	66	2
67.5	67	75	67	2
68.5	68	75	68	2
69.5	69	75	69	2
70.5	70	75	70	2
71.5	71	75	71	2
72.5	72	75	72	2
73.5	73	75	73	2
74.5	74	75	74	2
0.5	0	76	0	2
1.5	1	76	1	2
2.5	2	76	2	2
3.5	3	76	3	2
4.5	4	76	4	2
5.5	5	76	5	2
6.5	6	76	6	2
7.5	7	76	7	2
8.5	8	76	8	2
9.5	9	76	9	2
10.5	10	76	10	2
11.5	11	76	11	2
12.5	12	76	12	2
13.5	13	76	13	2
14.5	14	76	14	2
15.5	15	76	15	2
16.5	16	76	16	2
17.5	17	76	17	2
18.5	18	76	18	2
19.5	19	76	19	2
20.5	20	76	20	2
21.5	21	76	21	2
22.5	22	76	22	2
23.5	23	76	23	2
24.5	24	76	24	2
25.5	25	76	25	2
26.5	26	76	26	2
27.5	27	76	27	2
28.5	28	76	28	2
29.5	29	76	29	2
30.5	30	76	30	2
31.5	31	76	31	2
32.5	32	76	32	2
33.5	33	76	33	2
34.5	34	76	34	2
35.5	35	76	35	2
36.5	36	76	36	2
37.5	37	76	37	2
38.5	38	76	38	2
39.5	39	76	39	2
40.5	40	76	40	2
41.5	41	76	41	2
42.5	42	76	42	2
43.5	43	76	43	2
44.5	44	76	44	2
45.5	45	76	45	2
46.5	46	76	46	2
47.5	47	76	47	2
48.5	48	76	48	2
49.5	49	76	49	2
50.5	50	76	50	2
51.5	51	76	51	2
52.5	52	76	52	2
53.5	53	76	53	2
54.5	54	76	54	2
55.5	55	76	55	2
56.5	56	76	56	2
57.5	57	76	57	2
58.5	58	76	58	2
59.5	59	76	59	2
60.5	60	76	60	2
61.5	61	76	61	2
62.5	62	76	62	2
63.5	63	76	63	2
64.5	64	76	64	2
65.5	65	76	65	2
66.5	66	76	66	2
67.5	67	76	67	2
68.5	68	76	68	2
69.5	69	76	69	2
70.5	70	76	70	2
71.5	71	76	71	2
72.5	72	76	72	2
73.5	73	76	73	2
74.5	74	76	74	2
75.5	75	76	75	2
0.5	0	77	0	2
1.5	1	77	1	2
2.5	2	77	2	2
3.5	3	77	3	2
4.5	4	77	4	2
5.5	5	77	5	2
6.5	6	77	6	2
7.5	7	77	7	2
8.5	8	77	8	2
9.5	9	77	9	2
10.5	10	77	10	2
11.5	11	77	11	2
12.5	12	77	12	2
13.5	13	77	13	2
14.5	14	77	14	2
15.5	15	77	15	2
16.5	16	77	16	2
17.5	17	77	17	2
18.5	18	77	18	2
19.5	19	77	19	2
20.5	20	77	20	2
21.5	21	77	21	2
22.5	22	77	22	2
23.5	23	77	23	2
24.5	24	77	24	2
25.5	25	77	25	2
26.5	26	77	26	2
27.5	27	77	27	2
28.5	28	77	28	2
29.5	29	77	29	2
30.5	30	77	30	2
31.5	31	77	31	2
32.5	32	77	32	2
33.5	33	77	33	2
34.5	34	77	34	2
35.5	35	77	35	2
36.5	36	77	36	2
37.5	37	77	37	2
38.5	38	77	38	2
39.5	39	77	39	2
40.5	40	77	40	2
41.5	41	77	41	2
42.5	42	77	42	2
43.5	43	77	43	2
44.5	44	77	44	2
45.5	45	77	45	2
46.5	46	77	46	2
47.5	47	77	47	2
48.5	48	77	48	2
49.5	49	77	49	2
50.5	50	77	50	2
51.5	51	77	51	2
52.5	52	77	52	2
53.5	53	77	53	2
54.5	54	77	54	2
55.5	55	77	55	2
56.5	56	77	56	2
57.5	57	77	57	2
58.5	58	77	58	2
59.5	59	77	59	2
60.5	60	77	60	2
61.5	61	77	61	2
62.5	62	77	62	2
63.5	63	77	63	2
64.5	64	77	64	2
65.5	65	77	65	2
66.5	66	77	66	2
67.5	67	77	67	2
68.5	68	77	68	2
69.5	69	77	69	2
70.5	70	77	70	2
71.5	71	77	71	2
72.5	72	77	72	2
73.5	73	77	73	2
74.5	74	77	74	2
75.5	75	77	75	2
76.5	76	77	76	2
0.5	0	78	0	2
1.5	1	78	1	2
2.5	2	78	2	2
3.5	3	78	3	2
4.5	4	78	4	2
5.5	5	78	5	2
6.5	6	78	6	2
7.5	7	78	7	2
8.5	8	78	8	2
9.5	9	78	9	2
10.5	10	78	10	2
11.5	11	78	11	2
12.5	12	78	12	2
13.5	13	78	13	2
14.5	14	78	14	2
15.5	15	78	15	2
16.5	16	78	16	2
17.5	17	78	17	2
18.5	18	78	18	2
19.5	19	78	19	2
20.5	20	78	20	2
21.5	21	78	21	2
22.5	22	78	22	2
23.5	23	78	23	2
24.5	24	78	24	2
25.5	25	78	25	2
26.5	26	78	26	2
27.5	27	78	27	2
28.5	28	78	28	2
29.5	29	78	29	2
30.5	30	78	30	2
31.5	31	78	31	2
32.5	32	78	32	2
33.5	33	78	33	2
34.5	34	78	34	2
35.5	35	78	35	2
36.5	36	78	36	2
37.5	37	78	37	2
38.5	38	78	38	2
39.5	39	78	39	2
40.5	40	78	40	2
41.5	41	78	41	2
42.5	42	78	42	2
43.5	43	78	43	2
44.5	44	78	44	2
45.5	45	78	45	2
46.5	46	78	46	2
47.5	47	78	47	2
48.5	48	78	48	2
49.5	49	78	49	2
50.5	50	78	50	2
51.5	51	78	51	2
52.5	52	78	52	2
53.5	53	78	53	2
54.5	54	78	54	2
55.5	55	78	55	2
56.5	56	78	56	2
57.5	57	78	57	2
58.5	58	78	58	2
59.5	59	78	59	2
60.5	60	78	60	2
61.5	61	78	61	2
62.5	62	78	62	2
63.5	63	78	63	2
64.5	64	78	64	2
65.5	65	78	65	2
66.5	66	78	66	2
67.5	67	78	67	2
68.5	68	78	68	2
69.5	69	78	69	2
70.5	70	78	70	2
71.5	71	78	71	2
72.5	72	78	72	2
73.5	73	78	73	2
74.5	74	78	74	2
75.5	75	78	75	2
76.5	76	78	76	2
77.5	77	78	77	2
0.5	0	79	0	2
1.5	1	79	1	2
2.5	2	79	2	2
3.5	3	79	3	2
4.5	4	79	4	2
5.5	5	79	5	2
6.5	6	79	6	2
7.5	7	79	7	2
8.5	8	79	8	2
9.5	9	79	9	2
10.5	10	79	10	2
11.5	11	79	11	2
12.5	12	79	12	2
13.5	13	79	13	2
14.5	14	79	14	2
15.5	15	79	15	2
16.5	16	79	16	2
17.5	17	79	17	2
18.5	18	79	18	2
19.5	19	79	19	2
20.5	20	79	20	2
21.5	21	79	21	2
22.5	22	79	22	2
23.5	23	79	23	2
24.5	24	79	24	2
25.5	25	79	25	2
26.5	26	79	26	2
27.5	27	79	27	2
28.5	28	79	28	2
29.5	29	79	29	2
30.5	30	79	30	2
31.5	31	79	31	2
32.5	32	79	32	2
33.5	33	79	33	2
34.5	34	79	34	2
35.5	35	79	35	2
36.5	36	79	36	2
37.5	37	79	37	2
38.5	38	79	38	2
39.5	39	79	39	2
40.5	40	79	40	2
41.5	41	79	41	2
42.5	42	79	42	2
43.5	43	79	43	2
44.5	44	79	44	2
45.5	45	79	45	2
46.5	46	79	46	2
47.5	47	79	47	2
48.5	48	79	48	2
49.5	49	79	49	2
50.5	50	79	50	2
51.5	51	79	51	2
52.5	52	79	52	2
53.5	53	79	53	2
54.5	54	79	54	2
55.5	55	79	55	2
56.5	56	79	56	2
57.5	57	79	57	2
58.5	58	79	58	2
59.5	59	79	59	2
60.5	60	79	60	2
61.5	61	79	61	2
62.5	62	79	62	2
63.5	63	79	63	2
64.5	64	79	64	2
65.5	65	79	65	2
66.5	66	79	66	2
67.5	67	79	67	2
68.5	68	79	68	2
69.5	69	79	69	2
70.5	70	79	70	2
71.5	71	79	71	2
72.5	72	79	72	2
73.5	73	79	73	2
74.5	74	79	74	2
75.5	75	79	75	2
76.5	76	79	76	2
77.5	77	79	77	2
78.5	78	79	78	2
0.5	0	80	0	2
1.5	1	80	1	2
2.5	2	80	2	2
3.5	3	80	3	2
4.5	4	80	4	2
5.5	5	80	5	2
6.5	6	80	6	2
7.5	7	80	7	2
8.5	8	80	8	2
9.5	9	80	9	2
10.5	10	80	10	2
11.5	11	80	11	2
12.5	12	80	12	2
13.5	13	80	13	2
14.5	14	80	14	2
15.5	15	80	15	2
16.5	16	80	16	2
17.5	17	80	17	2
18.5	18	80	18	2
19.5	19	80	19	2
20.5	20	80	20	2
21.5	21	80	21	2
22.5	22	80	22	2
23.5	23	80	23	2
24.5	24	80	24	2
25.5	25	80	25	2
26.5	26	80	26	2
27.5	27	80	27	2
28.5	28	80	28	2
29.5	29	80	29	2
30.5	30	80	30	2
31.5	31	80	31	2
32.5	32	80	32	2
33.5	33	80	33	2
34.5	34	80	34	2
35.5	35	80	35	2
36.5	36	80	36	2
37.5	37	80	37	2
38.5	38	80	38	2
39.5	39	80	39	2
40.5	40	80	40	2
41.5	41	80	41	2
42.5	42	80	42	2
43.5	43	80	43	2
44.5	44	80	44	2
45.5	45	80	45	2
46.5	46	80	46	2
47.5	47	80	47	2
48.5	48	80	48	2
49.5	49	80	49	2
50.5	50	80	50	2
51.5	51	80	51	2
52.5	52	80	52	2
53.5	53	80	53	2
54.5	54	80	54	2
55.5	55	80	55	2
56.5	56	80	56	2
57.5	57	80	57	2
58.5	58	80	58	2
59.5	59	80	59	2
60.5	60	80	60	2
61.5	61	80	61	2
62.5	62	80	62	2
63.5	63	80	63	2
64.5	64	80	64	2
65.5	65	80	65	2
66.5	66	80	66	2
67.5	67	80	67	2
68.5	68	80	68	2
69.5	69	80	69	2
70.5	70	80	70	2
71.5	71	80	71	2
72.5	72	80	72	2
73.5	73	80	73	2
74.5	74	80	74	2
75.5	75	80	75	2
76.5	76	80	76	2
77.5	77	80	77	2
78.5	78	80	78	2
79.5	79	80	79	2
0.5	0	81	0	2
1.5	1	81	1	2
2.5	2	81	2	2
3.5	3	81	3	2
4.5	4	81	4	2
5.5	5	81	5	2
6.5	6	81	6	2
7.5	7	81	7	2
8.5	8	81	8	2
9.5	9	81	9	2
10.5	10	81	10	2
11.5	11	81	11	2
12.5	12	81	12	2
13.5	13	81	13	2
14.5	14	81	14	2
15.5	15	81	15	2
16.5	16	81	16	2
17.5	17	81	17	2
18.5	18	81	18	2
19.5	19	81	19	2
20.5	20	81	20	2
21.5	21	81	21	2
22.5	22	81	22	2
23.5	23	81	23	2
24.5	24	81	24	2
25.5	25	81	25	2
26.5	26	81	26	2
27.5	27	81	27	2
28.5	28	81	28	2
29.5	29	81	29	2
30.5	30	81	30	2
31.5	31	81	31	2
32.5	32	81	32	2
33.5	33	81	33	2
34.5	34	81	34	2
35.5	35	81	35	2
36.5	36	81	36	2
37.5	37	81	37	2
38.5	38	81	38	2
39.5	39	81	39	2
40.5	40	81	40	2
41.5	41	81	41	2
42.5	42	81	42	2
43.5	43	81	43	2
44.5	44	81	44	2
45.5	45	81	45	2
46.5	46	81	46	2
47.5	47	81	47	2
48.5	48	81	48	2
49.5	49	81	49	2
50.5	50	81	50	2
51.5	51	81	51	2
52.5	52	81	52	2
53.5	53	81	53	2
54.5	54	81	54	2
55.5	55	81	55	2
56.5	56	81	56	2
57.5	57	81	57	2
58.5	58	81	58	2
59.5	59	81	59	2
60.5	60	81	60	2
61.5	61	81	61	2
62.5	62	81	62	2
63.5	63	81	63	2
64.5	64	81	64	2
65.5	65	81	65	2
66.5	66	81	66	2
67.5	67	81	67	2
68.5	68	81	68	2
69.5	69	81	69	2
70.5	70	81	70	2
71.5	71	81	71	2
72.5	72	81	72	2
73.5	73	81	73	2
74.5	74	81	74	2
75.5	75	81	75	2
76.5	76	81	76	2
77.5	77	81	77	2
78.5	78	81	78	2
79.5	79	81	79	2
80.5	80	81	80	2
0.5	0	82	0	2
1.5	1	82	1	2
2.5	2	82	2	2
3.5	3	82	3	2
4.5	4	82	4	2
5.5	5	82	5	2
6.5	6	82	6	2
7.5	7	82	7	2
8.5	8	82	8	2
9.5	9	82	9	2
10.5	10	82	10	2
11.5	11	82	11	2
12.5	12	82	12	2
13.5	13	82	13	2
14.5	14	82	14	2
15.5	15	82	15	2
16.5	16	82	16	2
17.5	17	82	17	2
18.5	18	82	18	2
19.5	19	82	19	2
20.5	20	82	20	2
21.5	21	82	21	2
22.5	22	82	22	2
23.5	23	82	23	2
24.5	24	82	24	2
25.5	25	82	25	2
26.5	26	82	26	2
27.5	27	82	27	2
28.5	28	82	28	2
29.5	29	82	29	2
30.5	30	82	30	2
31.5	31	82	31	2
32.5	32	82	32	2
33.5	33	82	33	2
34.5	34	82	34	2
35.5	35	82	35	2
36.5	36	82	36	2
37.5	37	82	37	2
38.5	38	82	38	2
39.5	39	82	39	2
40.5	40	82	40	2
41.5	41	82	41	2
42.5	42	82	42	2
43.5	43	82	43	2
44.5	44	82	44	2
45.5	45	82	45	2
46.5	46	82	46	2
47.5	47	82	47	2
48.5	48	82	48	2
49.5	49	82	49	2
50.5	50	82	50	2
51.5	51	82	51	2
52.5	52	82	52	2
53.5	53	82	53	2
54.5	54	82	54	2
55.5	55	82	55	2
56.5	56	82	56	2
57.5	57	82	57	2
58.5	58	82	58	2
59.5	59	82	59	2
60.5	60	82	60	2
61.5	61	82	61	2
62.5	62	82	62	2
63.5	63	82	63	2
64.5	64	82	64	2
65.5	65	82	65	2
66.5	66	82	66	2
67.5	67	82	67	2
68.5	68	82	68	2
69.5	69	82	69	2
70.5	70	82	70	2
71.5	71	82	71	2
72.5	72	82	72	2
73.5	73	82	73	2
74.5	74	82	74	2
75.5	75	82	75	2
76.5	76	82	76	2
77.5	77	82	77	2
78.5	78	82	78	2
79.5	79	82	79	2
80.5	80	82	80	2
81.5	81	82	81	2
0.5	0	83	0	2
1.5	1	83	1	2
2.5	2	83	2	2
3.5	3	83	3	2
4.5	4	83	4	2
5.5	5	83	5	2
6.5	6	83	6	2
7.5	7	83	7	2
8.5	8	83	8	2
9.5	9	83	9	2
10.5	10	83	10	2
11.5	11	83	11	2
12.5	12	83	12	2
13.5	13	83	13	2
14.5	14	83	14	2
15.5	15	83	15	2
16.5	16	83	16	2
17.5	17	83	17	2
18.5	18	83	18	2
19.5	19	83	19	2
20.5	20	83	20	2
21.5	21	83	21	2
22.5	22	83	22	2
23.5	23	83	23	2
24.5	24	83	24	2
25.5	25	83	25	2
26.5	26	83	26	2
27.5	27	83	27	2
28.5	28	83	28	2
29.5	29	83	29	2
30.5	30	83	30	2
31.5	31	83	31	2
32.5	32	83	32	2
33.5	33	83	33	2
34.5	34	83	34	2
35.5	35	83	35	2
36.5	36	83	36	2
37.5	37	83	37	2
38.5	38	83	38	2
39.5	39	83	39	2
40.5	40	83	40	2
41.5	41	83	41	2
42.5	42	83	42	2
43.5	43	83	43	2
44.5	44	83	44	2
45.5	45	83	45	2
46.5	46	83	46	2
47.5	47	83	47	2
48.5	48	83	48	2
49.5	49	83	49	2
50.5	50	83	50	2
51.5	51	83	51	2
52.5	52	83	52	2
53.5	53	83	53	2
54.5	54	83	54	2
55.5	55	83	55	2
56.5	56	83	56	2
57.5	57	83	57	2
58.5	58	83	58	2
59.5	59	83	59	2
60.5	60	83	60	2
61.5	61	83	61	2
62.5	62	83	62	2
63.5	63	83	63	2
64.5	64	83	64	2
65.5	65	83	65	2
66.5	66	83	66	2
67.5	67	83	67	2
68.5	68	83	68	2
69.5	69	83	69	2
70.5	70	83	70	2
71.5	71	83	71	2
72.5	72	83	72	2
73.5	73	83	73	2
74.5	74	83	74	2
75.5	75	83	75	2
76.5	76	83	76	2
77.5	77	83	77	2
78.5	78	83	78	2
79.5	79	83	79	2
80.5	80	83	80	2
81.5	81	83	81	2
82.5	82	83	82	2
0.5	0	84	0	2
1.5	1	84	1	2
2.5	2	84	2	2
3.5	3	84	3	2
4.5	4	84	4	2
5.5	5	84	5	2
6.5	6	84	6	2
7.5	7	84	7	2
8.5	8	84	8	2
9.5	9	84	9	2
10.5	10	84	10	2
11.5	11	84	11	2
12.5	12	84	12	2
13.5	13	84	13	2
14.5	14	84	14	2
15.5	15	84	15	2
16.5	16	84	16	2
17.5	17	84	17	2
18.5	18	84	18	2
19.5	19	84	19	2
20.5	20	84	20	2
21.5	21	84	21	2
22.5	22	84	22	2
23.5	23	84	23	2
24.5	24	84	24	2
25.5	25	84	25	2
26.5	26	84	26	2
27.5	27	84	27	2
28.5	28	84	28	2
29.5	29	84	29	2
30.5	30	84	30	2
31.5	31	84	31	2
32.5	32	84	32	2
33.5	33	84	33	2
34.5	34	84	34	2
35.5	35	84	35	2
36.5	36	84	36	2
37.5	37	84	37	2
38.5	38	84	38	2
39.5	39	84	39	2
40.5	40	84	40	2
41.5	41	84	41	2
42.5	42	84	42	2
43.5	43	84	43	2
44.5	44	84	44	2
45.5	45	84	45	2
46.5	46	84	46	2
47.5	47	84	47	2
48.5	48	84	48	2
49.5	49	84	49	2
50.5	50	84	50	2
51.5	51	84	51	2
52.5	52	84	52	2
53.5	53	84	53	2
54.5	54	84	54	2
55.5	55	84	55	2
56.5	56	84	56	2
57.5	57	84	57	2
58.5	58	84	58	2
59.5	59	84	59	2
60.5	60	84	60	2
61.5	61	84	61	2
62.5	62	84	62	2
63.5	63	84	63	2
64.5	64	84	64	2
65.5	65	84	65	2
66.5	66	84	66	2
67.5	67	84	67	2
68.5	68	84	68	2
69.5	69	84	69	2
70.5	70	84	70	2
71.5	71	84	71	2
72.5	72	84	72	2
73.5	73	84	73	2
74.5	74	84	74	2
75.5	75	84	75	2
76.5	76	84	76	2
77.5	77	84	77	2
78.5	78	84	78	2
79.5	79	84	79	2
80.5	80	84	80	2
81.5	81	84	81	2
82.5	82	84	82	2
83.5	83	84	83	2
0.5	0	85	0	2
1.5	1	85	1	2
2.5	2	85	2	2
3.5	3	85	3	2
4.5	4	85	4	2
5.5	5	85	5	2
6.5	6	85	6	2
7.5	7	85	7	2
8.5	8	85	8	2
9.5	9	85	9	2
10.5	10	85	10	2
11.5	11	85	11	2
12.5	12	85	12	2
13.5	13	85	13	2
14.5	14	85	14	2
15.5	15	85	15	2
16.5	16	85	16	2
17.5	17	85	17	2
18.5	18	85	18	2
19.5	19	85	19	2
20.5	20	85	20	2
21.5	21	85	21	2
22.5	22	85	22	2
23.5	23	85	23	2
24.5	24	85	24	2
25.5	25	85	25	2
26.5	26	85	26	2
27.5	27	85	27	2
28.5	28	85	28	2
29.5	29	85	29	2
30.5	30	85	30	2
31.5	31	85	31	2
32.5	32	85	32	2
33.5	33	85	33	2
34.5	34	85	34	2
35.5	35	85	35	2
36.5	36	85	36	2
37.5	37	85	37	2
38.5	38	85	38	2
39.5	39	85	39	2
40.5	40	85	40	2
41.5	41	85	41	2
42.5	42	85	42	2
43.5	43	85	43	2
44.5	44	85	44	2
45.5	45	85	45	2
46.5	46	85	46	2
47.5	47	85	47	2
48.5	48	85	48	2
49.5	49	85	49	2
50.5	50	85	50	2
51.5	51	85	51	2
52.5	52	85	52	2
53.5	53	85	53	2
54.5	54	85	54	2
55.5	55	85	55	2
56.5	56	85	56	2
57.5	57	85	57	2
58.5	58	85	58	2
59.5	59	85	59	2
60.5	60	85	60	2
61.5	61	85	61	2
62.5	62	85	62	2
63.5	63	85	63	2
64.5	64	85	64	2
65.5	65	85	65	2
66.5	66	85	66	2
67.5	67	85	67	2
68.5	68	85	68	2
69.5	69	85	69	2
70.5	70	85	70	2
71.5	71	85	71	2
72.5	72	85	72	2
73.5	73	85	73	2
74.5	74	85	74	2
75.5	75	85	75	2
76.5	76	85	76	2
77.5	77	85	77	2
78.5	78	85	78	2
79.5	79	85	79	2
80.5	80	85	80	2
81.5	81	85	81	2
82.5	82	85	82	2
83.5	83	85	83	2
84.5	84	85	84	2
0.5	0	86	0	2
1.5	1	86	1	2
2.5	2	86	2	2
3.5	3	86	3	2
4.5	4	86	4	2
5.5	5	86	5	2
6.5	6	86	6	2
7.5	7	86	7	2
8.5	8	86	8	2
9.5	9	86	9	2
10.5	10	86	10	2
11.5	11	86	11	2
12.5	12	86	12	2
13.5	13	86	13	2
14.5	14	86	14	2
15.5	15	86	15	2
16.5	16	86	16	2
17.5	17	86	17	2
18.5	18	86	18	2
19.5	19	86	19	2
20.5	20	86	20	2
21.5	21	86	21	2
