x	y	key	showSelected2	showSelected3	showSelected4	PANEL
38	27	1	38	27	LOPART	2
38	28	1	38	28	LOPART	2
38	29	1	38	29	LOPART	2
38	30	1	38	30	LOPART	2
38	31	1	38	31	LOPART	2
38	32	1	38	32	LOPART	2
38	33	1	38	33	LOPART	2
38	34	1	38	34	LOPART	2
38	35	1	38	35	LOPART	2
38	36	1	38	36	LOPART	2
38	37	1	38	37	LOPART	2
39	20	1	39	20	LOPART	2
39	21	1	39	21	LOPART	2
39	22	1	39	22	LOPART	2
39	23	1	39	23	LOPART	2
39	24	1	39	24	LOPART	2
39	25	1	39	25	LOPART	2
39	26	1	39	26	LOPART	2
39	27	1	39	27	LOPART	2
39	28	1	39	28	LOPART	2
39	29	1	39	29	LOPART	2
39	30	1	39	30	LOPART	2
39	31	1	39	31	LOPART	2
39	32	1	39	32	LOPART	2
39	33	1	39	33	LOPART	2
39	34	1	39	34	LOPART	2
39	35	1	39	35	LOPART	2
39	36	1	39	36	LOPART	2
39	37	1	39	37	LOPART	2
39	38	1	39	38	LOPART	2
40	20	1	40	20	LOPART	2
40	21	1	40	21	LOPART	2
40	22	1	40	22	LOPART	2
40	23	1	40	23	LOPART	2
40	24	1	40	24	LOPART	2
40	25	1	40	25	LOPART	2
40	26	1	40	26	LOPART	2
40	27	1	40	27	LOPART	2
40	28	1	40	28	LOPART	2
40	29	1	40	29	LOPART	2
40	30	1	40	30	LOPART	2
40	31	1	40	31	LOPART	2
40	32	1	40	32	LOPART	2
40	33	1	40	33	LOPART	2
40	34	1	40	34	LOPART	2
40	35	1	40	35	LOPART	2
40	36	1	40	36	LOPART	2
40	37	1	40	37	LOPART	2
40	38	1	40	38	LOPART	2
40	39	1	40	39	LOPART	2
41	20	1	41	20	LOPART	2
41	21	1	41	21	LOPART	2
41	22	1	41	22	LOPART	2
41	23	1	41	23	LOPART	2
41	24	1	41	24	LOPART	2
41	25	1	41	25	LOPART	2
41	26	1	41	26	LOPART	2
41	27	1	41	27	LOPART	2
41	28	1	41	28	LOPART	2
41	29	1	41	29	LOPART	2
41	30	1	41	30	LOPART	2
41	31	1	41	31	LOPART	2
41	32	1	41	32	LOPART	2
41	33	1	41	33	LOPART	2
41	34	1	41	34	LOPART	2
41	35	1	41	35	LOPART	2
41	36	1	41	36	LOPART	2
41	37	1	41	37	LOPART	2
41	38	1	41	38	LOPART	2
41	39	1	41	39	LOPART	2
41	40	1	41	40	LOPART	2
42	20	1	42	20	LOPART	2
42	21	1	42	21	LOPART	2
42	22	1	42	22	LOPART	2
42	23	1	42	23	LOPART	2
42	24	1	42	24	LOPART	2
42	25	1	42	25	LOPART	2
42	26	1	42	26	LOPART	2
42	27	1	42	27	LOPART	2
42	28	1	42	28	LOPART	2
42	29	1	42	29	LOPART	2
42	30	1	42	30	LOPART	2
42	31	1	42	31	LOPART	2
42	32	1	42	32	LOPART	2
42	33	1	42	33	LOPART	2
42	34	1	42	34	LOPART	2
42	35	1	42	35	LOPART	2
42	36	1	42	36	LOPART	2
42	37	1	42	37	LOPART	2
42	38	1	42	38	LOPART	2
42	39	1	42	39	LOPART	2
42	40	1	42	40	LOPART	2
42	41	1	42	41	LOPART	2
43	20	1	43	20	LOPART	2
43	21	1	43	21	LOPART	2
43	22	1	43	22	LOPART	2
43	23	1	43	23	LOPART	2
43	24	1	43	24	LOPART	2
43	25	1	43	25	LOPART	2
43	26	1	43	26	LOPART	2
43	27	1	43	27	LOPART	2
43	28	1	43	28	LOPART	2
43	29	1	43	29	LOPART	2
43	30	1	43	30	LOPART	2
43	31	1	43	31	LOPART	2
43	32	1	43	32	LOPART	2
43	33	1	43	33	LOPART	2
43	34	1	43	34	LOPART	2
43	35	1	43	35	LOPART	2
43	36	1	43	36	LOPART	2
43	37	1	43	37	LOPART	2
43	38	1	43	38	LOPART	2
43	39	1	43	39	LOPART	2
43	40	1	43	40	LOPART	2
43	41	1	43	41	LOPART	2
43	42	1	43	42	LOPART	2
44	20	1	44	20	LOPART	2
44	21	1	44	21	LOPART	2
44	22	1	44	22	LOPART	2
44	23	1	44	23	LOPART	2
44	24	1	44	24	LOPART	2
44	25	1	44	25	LOPART	2
44	26	1	44	26	LOPART	2
44	27	1	44	27	LOPART	2
44	28	1	44	28	LOPART	2
44	29	1	44	29	LOPART	2
44	30	1	44	30	LOPART	2
44	31	1	44	31	LOPART	2
44	32	1	44	32	LOPART	2
44	33	1	44	33	LOPART	2
44	34	1	44	34	LOPART	2
44	35	1	44	35	LOPART	2
44	36	1	44	36	LOPART	2
44	37	1	44	37	LOPART	2
44	38	1	44	38	LOPART	2
44	39	1	44	39	LOPART	2
44	40	1	44	40	LOPART	2
44	41	1	44	41	LOPART	2
44	42	1	44	42	LOPART	2
44	43	1	44	43	LOPART	2
45	20	1	45	20	LOPART	2
45	21	1	45	21	LOPART	2
45	22	1	45	22	LOPART	2
45	23	1	45	23	LOPART	2
45	24	1	45	24	LOPART	2
45	25	1	45	25	LOPART	2
45	26	1	45	26	LOPART	2
45	27	1	45	27	LOPART	2
45	28	1	45	28	LOPART	2
45	29	1	45	29	LOPART	2
45	30	1	45	30	LOPART	2
45	31	1	45	31	LOPART	2
45	32	1	45	32	LOPART	2
45	33	1	45	33	LOPART	2
45	34	1	45	34	LOPART	2
45	35	1	45	35	LOPART	2
45	36	1	45	36	LOPART	2
45	37	1	45	37	LOPART	2
45	38	1	45	38	LOPART	2
45	39	1	45	39	LOPART	2
45	40	1	45	40	LOPART	2
45	41	1	45	41	LOPART	2
45	42	1	45	42	LOPART	2
45	43	1	45	43	LOPART	2
45	44	1	45	44	LOPART	2
46	20	1	46	20	LOPART	2
46	21	1	46	21	LOPART	2
46	22	1	46	22	LOPART	2
46	23	1	46	23	LOPART	2
46	24	1	46	24	LOPART	2
46	25	1	46	25	LOPART	2
46	26	1	46	26	LOPART	2
46	27	1	46	27	LOPART	2
46	28	1	46	28	LOPART	2
46	29	1	46	29	LOPART	2
46	30	1	46	30	LOPART	2
46	31	1	46	31	LOPART	2
46	32	1	46	32	LOPART	2
46	33	1	46	33	LOPART	2
46	34	1	46	34	LOPART	2
46	35	1	46	35	LOPART	2
46	36	1	46	36	LOPART	2
46	37	1	46	37	LOPART	2
46	38	1	46	38	LOPART	2
46	39	1	46	39	LOPART	2
46	40	1	46	40	LOPART	2
46	41	1	46	41	LOPART	2
46	42	1	46	42	LOPART	2
46	43	1	46	43	LOPART	2
46	44	1	46	44	LOPART	2
47	20	1	47	20	LOPART	2
47	21	1	47	21	LOPART	2
47	22	1	47	22	LOPART	2
47	23	1	47	23	LOPART	2
47	24	1	47	24	LOPART	2
47	25	1	47	25	LOPART	2
47	26	1	47	26	LOPART	2
47	27	1	47	27	LOPART	2
47	28	1	47	28	LOPART	2
47	29	1	47	29	LOPART	2
47	30	1	47	30	LOPART	2
47	31	1	47	31	LOPART	2
47	32	1	47	32	LOPART	2
47	33	1	47	33	LOPART	2
47	34	1	47	34	LOPART	2
47	35	1	47	35	LOPART	2
47	36	1	47	36	LOPART	2
47	37	1	47	37	LOPART	2
47	38	1	47	38	LOPART	2
47	39	1	47	39	LOPART	2
47	40	1	47	40	LOPART	2
47	41	1	47	41	LOPART	2
47	42	1	47	42	LOPART	2
47	43	1	47	43	LOPART	2
47	44	1	47	44	LOPART	2
48	20	1	48	20	LOPART	2
48	21	1	48	21	LOPART	2
48	22	1	48	22	LOPART	2
48	23	1	48	23	LOPART	2
48	24	1	48	24	LOPART	2
48	25	1	48	25	LOPART	2
48	26	1	48	26	LOPART	2
48	27	1	48	27	LOPART	2
48	28	1	48	28	LOPART	2
48	29	1	48	29	LOPART	2
48	30	1	48	30	LOPART	2
48	31	1	48	31	LOPART	2
48	32	1	48	32	LOPART	2
48	33	1	48	33	LOPART	2
48	34	1	48	34	LOPART	2
48	35	1	48	35	LOPART	2
48	36	1	48	36	LOPART	2
48	37	1	48	37	LOPART	2
48	38	1	48	38	LOPART	2
48	39	1	48	39	LOPART	2
48	40	1	48	40	LOPART	2
48	41	1	48	41	LOPART	2
48	42	1	48	42	LOPART	2
48	43	1	48	43	LOPART	2
48	44	1	48	44	LOPART	2
49	20	1	49	20	LOPART	2
49	21	1	49	21	LOPART	2
49	22	1	49	22	LOPART	2
49	23	1	49	23	LOPART	2
49	24	1	49	24	LOPART	2
49	25	1	49	25	LOPART	2
49	26	1	49	26	LOPART	2
49	27	1	49	27	LOPART	2
49	28	1	49	28	LOPART	2
49	29	1	49	29	LOPART	2
49	30	1	49	30	LOPART	2
49	31	1	49	31	LOPART	2
49	32	1	49	32	LOPART	2
49	33	1	49	33	LOPART	2
49	34	1	49	34	LOPART	2
49	35	1	49	35	LOPART	2
49	36	1	49	36	LOPART	2
49	37	1	49	37	LOPART	2
49	38	1	49	38	LOPART	2
49	39	1	49	39	LOPART	2
49	40	1	49	40	LOPART	2
49	41	1	49	41	LOPART	2
49	42	1	49	42	LOPART	2
49	43	1	49	43	LOPART	2
49	44	1	49	44	LOPART	2
50	20	1	50	20	LOPART	2
50	21	1	50	21	LOPART	2
50	22	1	50	22	LOPART	2
50	23	1	50	23	LOPART	2
50	24	1	50	24	LOPART	2
50	25	1	50	25	LOPART	2
50	26	1	50	26	LOPART	2
50	27	1	50	27	LOPART	2
50	28	1	50	28	LOPART	2
50	29	1	50	29	LOPART	2
50	30	1	50	30	LOPART	2
50	31	1	50	31	LOPART	2
50	32	1	50	32	LOPART	2
50	33	1	50	33	LOPART	2
50	34	1	50	34	LOPART	2
50	35	1	50	35	LOPART	2
50	36	1	50	36	LOPART	2
50	37	1	50	37	LOPART	2
50	38	1	50	38	LOPART	2
50	39	1	50	39	LOPART	2
50	40	1	50	40	LOPART	2
50	41	1	50	41	LOPART	2
50	42	1	50	42	LOPART	2
50	43	1	50	43	LOPART	2
50	44	1	50	44	LOPART	2
51	20	1	51	20	LOPART	2
51	21	1	51	21	LOPART	2
51	22	1	51	22	LOPART	2
51	23	1	51	23	LOPART	2
51	24	1	51	24	LOPART	2
51	25	1	51	25	LOPART	2
51	26	1	51	26	LOPART	2
51	27	1	51	27	LOPART	2
51	28	1	51	28	LOPART	2
51	29	1	51	29	LOPART	2
51	30	1	51	30	LOPART	2
51	31	1	51	31	LOPART	2
51	32	1	51	32	LOPART	2
51	33	1	51	33	LOPART	2
51	34	1	51	34	LOPART	2
51	35	1	51	35	LOPART	2
51	36	1	51	36	LOPART	2
51	37	1	51	37	LOPART	2
51	38	1	51	38	LOPART	2
51	39	1	51	39	LOPART	2
51	40	1	51	40	LOPART	2
51	41	1	51	41	LOPART	2
51	42	1	51	42	LOPART	2
51	43	1	51	43	LOPART	2
51	44	1	51	44	LOPART	2
52	20	1	52	20	LOPART	2
52	21	1	52	21	LOPART	2
52	22	1	52	22	LOPART	2
52	23	1	52	23	LOPART	2
52	24	1	52	24	LOPART	2
52	25	1	52	25	LOPART	2
52	26	1	52	26	LOPART	2
52	27	1	52	27	LOPART	2
52	28	1	52	28	LOPART	2
52	29	1	52	29	LOPART	2
52	30	1	52	30	LOPART	2
52	31	1	52	31	LOPART	2
52	32	1	52	32	LOPART	2
52	33	1	52	33	LOPART	2
52	34	1	52	34	LOPART	2
52	35	1	52	35	LOPART	2
52	36	1	52	36	LOPART	2
52	37	1	52	37	LOPART	2
52	38	1	52	38	LOPART	2
52	39	1	52	39	LOPART	2
52	40	1	52	40	LOPART	2
52	41	1	52	41	LOPART	2
52	42	1	52	42	LOPART	2
52	43	1	52	43	LOPART	2
52	44	1	52	44	LOPART	2
53	20	1	53	20	LOPART	2
53	21	1	53	21	LOPART	2
53	22	1	53	22	LOPART	2
53	23	1	53	23	LOPART	2
53	24	1	53	24	LOPART	2
53	25	1	53	25	LOPART	2
53	26	1	53	26	LOPART	2
53	27	1	53	27	LOPART	2
53	28	1	53	28	LOPART	2
53	29	1	53	29	LOPART	2
53	30	1	53	30	LOPART	2
53	31	1	53	31	LOPART	2
53	32	1	53	32	LOPART	2
53	33	1	53	33	LOPART	2
53	34	1	53	34	LOPART	2
53	35	1	53	35	LOPART	2
53	36	1	53	36	LOPART	2
53	37	1	53	37	LOPART	2
53	38	1	53	38	LOPART	2
53	39	1	53	39	LOPART	2
53	40	1	53	40	LOPART	2
53	41	1	53	41	LOPART	2
53	42	1	53	42	LOPART	2
53	43	1	53	43	LOPART	2
53	44	1	53	44	LOPART	2
54	20	1	54	20	LOPART	2
54	21	1	54	21	LOPART	2
54	22	1	54	22	LOPART	2
54	23	1	54	23	LOPART	2
54	24	1	54	24	LOPART	2
54	25	1	54	25	LOPART	2
54	26	1	54	26	LOPART	2
54	27	1	54	27	LOPART	2
54	28	1	54	28	LOPART	2
54	29	1	54	29	LOPART	2
54	30	1	54	30	LOPART	2
54	31	1	54	31	LOPART	2
54	32	1	54	32	LOPART	2
54	33	1	54	33	LOPART	2
54	34	1	54	34	LOPART	2
54	35	1	54	35	LOPART	2
54	36	1	54	36	LOPART	2
54	37	1	54	37	LOPART	2
54	38	1	54	38	LOPART	2
54	39	1	54	39	LOPART	2
54	40	1	54	40	LOPART	2
54	41	1	54	41	LOPART	2
54	42	1	54	42	LOPART	2
54	43	1	54	43	LOPART	2
54	44	1	54	44	LOPART	2
55	45	1	55	45	LOPART	2
55	46	1	55	46	LOPART	2
55	47	1	55	47	LOPART	2
55	48	1	55	48	LOPART	2
55	49	1	55	49	LOPART	2
55	50	1	55	50	LOPART	2
55	51	1	55	51	LOPART	2
55	52	1	55	52	LOPART	2
55	53	1	55	53	LOPART	2
55	54	1	55	54	LOPART	2
56	45	1	56	45	LOPART	2
56	46	1	56	46	LOPART	2
56	47	1	56	47	LOPART	2
56	48	1	56	48	LOPART	2
56	49	1	56	49	LOPART	2
56	50	1	56	50	LOPART	2
56	51	1	56	51	LOPART	2
56	52	1	56	52	LOPART	2
56	53	1	56	53	LOPART	2
56	54	1	56	54	LOPART	2
56	55	1	56	55	LOPART	2
57	45	1	57	45	LOPART	2
57	46	1	57	46	LOPART	2
57	47	1	57	47	LOPART	2
57	48	1	57	48	LOPART	2
57	49	1	57	49	LOPART	2
57	50	1	57	50	LOPART	2
57	51	1	57	51	LOPART	2
57	52	1	57	52	LOPART	2
57	53	1	57	53	LOPART	2
57	54	1	57	54	LOPART	2
57	55	1	57	55	LOPART	2
57	56	1	57	56	LOPART	2
58	45	1	58	45	LOPART	2
58	46	1	58	46	LOPART	2
58	47	1	58	47	LOPART	2
58	48	1	58	48	LOPART	2
58	49	1	58	49	LOPART	2
58	50	1	58	50	LOPART	2
58	51	1	58	51	LOPART	2
58	52	1	58	52	LOPART	2
58	53	1	58	53	LOPART	2
58	54	1	58	54	LOPART	2
58	55	1	58	55	LOPART	2
58	56	1	58	56	LOPART	2
58	57	1	58	57	LOPART	2
59	45	1	59	45	LOPART	2
59	46	1	59	46	LOPART	2
59	47	1	59	47	LOPART	2
59	48	1	59	48	LOPART	2
59	49	1	59	49	LOPART	2
59	50	1	59	50	LOPART	2
59	51	1	59	51	LOPART	2
59	52	1	59	52	LOPART	2
59	53	1	59	53	LOPART	2
59	54	1	59	54	LOPART	2
59	55	1	59	55	LOPART	2
59	56	1	59	56	LOPART	2
59	57	1	59	57	LOPART	2
59	58	1	59	58	LOPART	2
60	45	1	60	45	LOPART	2
60	46	1	60	46	LOPART	2
60	47	1	60	47	LOPART	2
60	48	1	60	48	LOPART	2
60	49	1	60	49	LOPART	2
60	50	1	60	50	LOPART	2
60	51	1	60	51	LOPART	2
60	52	1	60	52	LOPART	2
60	53	1	60	53	LOPART	2
60	54	1	60	54	LOPART	2
60	55	1	60	55	LOPART	2
60	56	1	60	56	LOPART	2
60	57	1	60	57	LOPART	2
60	58	1	60	58	LOPART	2
60	59	1	60	59	LOPART	2
61	45	1	61	45	LOPART	2
61	46	1	61	46	LOPART	2
61	47	1	61	47	LOPART	2
61	48	1	61	48	LOPART	2
61	49	1	61	49	LOPART	2
61	50	1	61	50	LOPART	2
61	51	1	61	51	LOPART	2
61	52	1	61	52	LOPART	2
61	53	1	61	53	LOPART	2
61	54	1	61	54	LOPART	2
61	55	1	61	55	LOPART	2
61	56	1	61	56	LOPART	2
61	57	1	61	57	LOPART	2
61	58	1	61	58	LOPART	2
61	59	1	61	59	LOPART	2
61	60	1	61	60	LOPART	2
62	45	1	62	45	LOPART	2
62	46	1	62	46	LOPART	2
62	47	1	62	47	LOPART	2
62	48	1	62	48	LOPART	2
62	49	1	62	49	LOPART	2
62	50	1	62	50	LOPART	2
62	51	1	62	51	LOPART	2
62	52	1	62	52	LOPART	2
62	53	1	62	53	LOPART	2
62	54	1	62	54	LOPART	2
62	55	1	62	55	LOPART	2
62	56	1	62	56	LOPART	2
62	57	1	62	57	LOPART	2
62	58	1	62	58	LOPART	2
62	59	1	62	59	LOPART	2
62	60	1	62	60	LOPART	2
62	61	1	62	61	LOPART	2
63	45	1	63	45	LOPART	2
63	46	1	63	46	LOPART	2
63	47	1	63	47	LOPART	2
63	48	1	63	48	LOPART	2
63	49	1	63	49	LOPART	2
63	50	1	63	50	LOPART	2
63	51	1	63	51	LOPART	2
63	52	1	63	52	LOPART	2
63	53	1	63	53	LOPART	2
63	54	1	63	54	LOPART	2
63	55	1	63	55	LOPART	2
63	56	1	63	56	LOPART	2
63	57	1	63	57	LOPART	2
63	58	1	63	58	LOPART	2
63	59	1	63	59	LOPART	2
63	60	1	63	60	LOPART	2
63	61	1	63	61	LOPART	2
63	62	1	63	62	LOPART	2
64	45	1	64	45	LOPART	2
64	46	1	64	46	LOPART	2
64	47	1	64	47	LOPART	2
64	48	1	64	48	LOPART	2
64	49	1	64	49	LOPART	2
64	50	1	64	50	LOPART	2
64	51	1	64	51	LOPART	2
64	52	1	64	52	LOPART	2
64	53	1	64	53	LOPART	2
64	54	1	64	54	LOPART	2
64	55	1	64	55	LOPART	2
64	56	1	64	56	LOPART	2
64	57	1	64	57	LOPART	2
64	58	1	64	58	LOPART	2
64	59	1	64	59	LOPART	2
64	60	1	64	60	LOPART	2
64	61	1	64	61	LOPART	2
64	62	1	64	62	LOPART	2
64	63	1	64	63	LOPART	2
65	45	1	65	45	LOPART	2
65	46	1	65	46	LOPART	2
65	47	1	65	47	LOPART	2
65	48	1	65	48	LOPART	2
65	49	1	65	49	LOPART	2
65	50	1	65	50	LOPART	2
65	51	1	65	51	LOPART	2
65	52	1	65	52	LOPART	2
65	53	1	65	53	LOPART	2
65	54	1	65	54	LOPART	2
65	55	1	65	55	LOPART	2
65	56	1	65	56	LOPART	2
65	57	1	65	57	LOPART	2
65	58	1	65	58	LOPART	2
65	59	1	65	59	LOPART	2
65	60	1	65	60	LOPART	2
65	61	1	65	61	LOPART	2
65	62	1	65	62	LOPART	2
65	63	1	65	63	LOPART	2
65	64	1	65	64	LOPART	2
66	45	1	66	45	LOPART	2
66	46	1	66	46	LOPART	2
66	47	1	66	47	LOPART	2
66	48	1	66	48	LOPART	2
66	49	1	66	49	LOPART	2
66	50	1	66	50	LOPART	2
66	51	1	66	51	LOPART	2
66	52	1	66	52	LOPART	2
66	53	1	66	53	LOPART	2
66	54	1	66	54	LOPART	2
66	55	1	66	55	LOPART	2
66	56	1	66	56	LOPART	2
66	57	1	66	57	LOPART	2
66	58	1	66	58	LOPART	2
66	59	1	66	59	LOPART	2
66	60	1	66	60	LOPART	2
66	61	1	66	61	LOPART	2
66	62	1	66	62	LOPART	2
66	63	1	66	63	LOPART	2
66	64	1	66	64	LOPART	2
66	65	1	66	65	LOPART	2
67	45	1	67	45	LOPART	2
67	46	1	67	46	LOPART	2
67	47	1	67	47	LOPART	2
67	48	1	67	48	LOPART	2
67	49	1	67	49	LOPART	2
67	50	1	67	50	LOPART	2
67	51	1	67	51	LOPART	2
67	52	1	67	52	LOPART	2
67	53	1	67	53	LOPART	2
67	54	1	67	54	LOPART	2
67	55	1	67	55	LOPART	2
67	56	1	67	56	LOPART	2
67	57	1	67	57	LOPART	2
67	58	1	67	58	LOPART	2
67	59	1	67	59	LOPART	2
67	60	1	67	60	LOPART	2
67	61	1	67	61	LOPART	2
67	62	1	67	62	LOPART	2
67	63	1	67	63	LOPART	2
67	64	1	67	64	LOPART	2
67	65	1	67	65	LOPART	2
67	66	1	67	66	LOPART	2
68	45	1	68	45	LOPART	2
68	46	1	68	46	LOPART	2
68	47	1	68	47	LOPART	2
68	48	1	68	48	LOPART	2
68	49	1	68	49	LOPART	2
68	50	1	68	50	LOPART	2
68	51	1	68	51	LOPART	2
68	52	1	68	52	LOPART	2
68	53	1	68	53	LOPART	2
68	54	1	68	54	LOPART	2
68	55	1	68	55	LOPART	2
68	56	1	68	56	LOPART	2
68	57	1	68	57	LOPART	2
68	58	1	68	58	LOPART	2
68	59	1	68	59	LOPART	2
68	60	1	68	60	LOPART	2
68	61	1	68	61	LOPART	2
68	62	1	68	62	LOPART	2
68	63	1	68	63	LOPART	2
68	64	1	68	64	LOPART	2
68	65	1	68	65	LOPART	2
68	66	1	68	66	LOPART	2
68	67	1	68	67	LOPART	2
69	45	1	69	45	LOPART	2
69	46	1	69	46	LOPART	2
69	47	1	69	47	LOPART	2
69	48	1	69	48	LOPART	2
69	49	1	69	49	LOPART	2
69	50	1	69	50	LOPART	2
69	51	1	69	51	LOPART	2
69	52	1	69	52	LOPART	2
69	53	1	69	53	LOPART	2
69	54	1	69	54	LOPART	2
69	55	1	69	55	LOPART	2
69	56	1	69	56	LOPART	2
69	57	1	69	57	LOPART	2
69	58	1	69	58	LOPART	2
69	59	1	69	59	LOPART	2
69	60	1	69	60	LOPART	2
69	61	1	69	61	LOPART	2
69	62	1	69	62	LOPART	2
69	63	1	69	63	LOPART	2
69	64	1	69	64	LOPART	2
69	65	1	69	65	LOPART	2
69	66	1	69	66	LOPART	2
69	67	1	69	67	LOPART	2
69	68	1	69	68	LOPART	2
70	45	1	70	45	LOPART	2
70	46	1	70	46	LOPART	2
70	47	1	70	47	LOPART	2
70	48	1	70	48	LOPART	2
70	49	1	70	49	LOPART	2
70	50	1	70	50	LOPART	2
70	51	1	70	51	LOPART	2
70	52	1	70	52	LOPART	2
70	53	1	70	53	LOPART	2
70	54	1	70	54	LOPART	2
70	55	1	70	55	LOPART	2
70	56	1	70	56	LOPART	2
70	57	1	70	57	LOPART	2
70	58	1	70	58	LOPART	2
70	59	1	70	59	LOPART	2
70	60	1	70	60	LOPART	2
70	61	1	70	61	LOPART	2
70	62	1	70	62	LOPART	2
70	63	1	70	63	LOPART	2
70	64	1	70	64	LOPART	2
70	65	1	70	65	LOPART	2
70	66	1	70	66	LOPART	2
70	67	1	70	67	LOPART	2
70	68	1	70	68	LOPART	2
70	69	1	70	69	LOPART	2
71	45	1	71	45	LOPART	2
71	46	1	71	46	LOPART	2
71	47	1	71	47	LOPART	2
71	48	1	71	48	LOPART	2
71	49	1	71	49	LOPART	2
71	50	1	71	50	LOPART	2
71	51	1	71	51	LOPART	2
71	52	1	71	52	LOPART	2
71	53	1	71	53	LOPART	2
71	54	1	71	54	LOPART	2
71	55	1	71	55	LOPART	2
71	56	1	71	56	LOPART	2
71	57	1	71	57	LOPART	2
71	58	1	71	58	LOPART	2
71	59	1	71	59	LOPART	2
71	60	1	71	60	LOPART	2
71	61	1	71	61	LOPART	2
71	62	1	71	62	LOPART	2
71	63	1	71	63	LOPART	2
71	64	1	71	64	LOPART	2
71	65	1	71	65	LOPART	2
71	66	1	71	66	LOPART	2
71	67	1	71	67	LOPART	2
71	68	1	71	68	LOPART	2
71	69	1	71	69	LOPART	2
71	70	1	71	70	LOPART	2
72	45	1	72	45	LOPART	2
72	46	1	72	46	LOPART	2
72	47	1	72	47	LOPART	2
72	48	1	72	48	LOPART	2
72	49	1	72	49	LOPART	2
72	50	1	72	50	LOPART	2
72	51	1	72	51	LOPART	2
72	52	1	72	52	LOPART	2
72	53	1	72	53	LOPART	2
72	54	1	72	54	LOPART	2
72	55	1	72	55	LOPART	2
72	56	1	72	56	LOPART	2
72	57	1	72	57	LOPART	2
72	58	1	72	58	LOPART	2
72	59	1	72	59	LOPART	2
72	60	1	72	60	LOPART	2
72	61	1	72	61	LOPART	2
72	62	1	72	62	LOPART	2
72	63	1	72	63	LOPART	2
72	64	1	72	64	LOPART	2
72	65	1	72	65	LOPART	2
72	66	1	72	66	LOPART	2
72	67	1	72	67	LOPART	2
72	68	1	72	68	LOPART	2
72	69	1	72	69	LOPART	2
72	70	1	72	70	LOPART	2
72	71	1	72	71	LOPART	2
73	45	1	73	45	LOPART	2
73	46	1	73	46	LOPART	2
73	47	1	73	47	LOPART	2
73	48	1	73	48	LOPART	2
73	49	1	73	49	LOPART	2
73	50	1	73	50	LOPART	2
73	51	1	73	51	LOPART	2
73	52	1	73	52	LOPART	2
73	53	1	73	53	LOPART	2
73	54	1	73	54	LOPART	2
73	55	1	73	55	LOPART	2
73	56	1	73	56	LOPART	2
73	57	1	73	57	LOPART	2
73	58	1	73	58	LOPART	2
73	59	1	73	59	LOPART	2
73	60	1	73	60	LOPART	2
73	61	1	73	61	LOPART	2
73	62	1	73	62	LOPART	2
73	63	1	73	63	LOPART	2
73	64	1	73	64	LOPART	2
73	65	1	73	65	LOPART	2
73	66	1	73	66	LOPART	2
73	67	1	73	67	LOPART	2
73	68	1	73	68	LOPART	2
73	69	1	73	69	LOPART	2
73	70	1	73	70	LOPART	2
73	71	1	73	71	LOPART	2
73	72	1	73	72	LOPART	2
74	45	1	74	45	LOPART	2
74	46	1	74	46	LOPART	2
74	47	1	74	47	LOPART	2
74	48	1	74	48	LOPART	2
74	49	1	74	49	LOPART	2
74	50	1	74	50	LOPART	2
74	51	1	74	51	LOPART	2
74	52	1	74	52	LOPART	2
74	53	1	74	53	LOPART	2
74	54	1	74	54	LOPART	2
74	55	1	74	55	LOPART	2
74	56	1	74	56	LOPART	2
74	57	1	74	57	LOPART	2
74	58	1	74	58	LOPART	2
74	59	1	74	59	LOPART	2
74	60	1	74	60	LOPART	2
74	61	1	74	61	LOPART	2
74	62	1	74	62	LOPART	2
74	63	1	74	63	LOPART	2
74	64	1	74	64	LOPART	2
74	65	1	74	65	LOPART	2
74	66	1	74	66	LOPART	2
74	67	1	74	67	LOPART	2
74	68	1	74	68	LOPART	2
74	69	1	74	69	LOPART	2
74	70	1	74	70	LOPART	2
74	71	1	74	71	LOPART	2
74	72	1	74	72	LOPART	2
74	73	1	74	73	LOPART	2
75	45	1	75	45	LOPART	2
75	46	1	75	46	LOPART	2
75	47	1	75	47	LOPART	2
75	48	1	75	48	LOPART	2
75	49	1	75	49	LOPART	2
75	50	1	75	50	LOPART	2
75	51	1	75	51	LOPART	2
75	52	1	75	52	LOPART	2
75	53	1	75	53	LOPART	2
75	54	1	75	54	LOPART	2
75	55	1	75	55	LOPART	2
75	56	1	75	56	LOPART	2
75	57	1	75	57	LOPART	2
75	58	1	75	58	LOPART	2
75	59	1	75	59	LOPART	2
75	60	1	75	60	LOPART	2
75	61	1	75	61	LOPART	2
75	62	1	75	62	LOPART	2
75	63	1	75	63	LOPART	2
75	64	1	75	64	LOPART	2
75	65	1	75	65	LOPART	2
75	66	1	75	66	LOPART	2
75	67	1	75	67	LOPART	2
75	68	1	75	68	LOPART	2
75	69	1	75	69	LOPART	2
75	70	1	75	70	LOPART	2
75	71	1	75	71	LOPART	2
75	72	1	75	72	LOPART	2
75	73	1	75	73	LOPART	2
75	74	1	75	74	LOPART	2
76	45	1	76	45	LOPART	2
76	46	1	76	46	LOPART	2
76	47	1	76	47	LOPART	2
76	48	1	76	48	LOPART	2
76	49	1	76	49	LOPART	2
76	50	1	76	50	LOPART	2
76	51	1	76	51	LOPART	2
76	52	1	76	52	LOPART	2
76	53	1	76	53	LOPART	2
76	54	1	76	54	LOPART	2
76	55	1	76	55	LOPART	2
