x	y	key	label	showSelected1	showSelected2	PANEL	group	anchor
66.5	1	66	tau=66	90	66	1	-1	end
67.5	1	67	tau=67	90	67	1	-1	end
68.5	1	68	tau=68	90	68	1	-1	end
69.5	1	69	tau=69	90	69	1	-1	end
70.5	1	70	tau=70	90	70	1	-1	end
71.5	1	71	tau=71	90	71	1	-1	end
72.5	1	72	tau=72	90	72	1	-1	end
73.5	1	73	tau=73	90	73	1	-1	end
74.5	1	74	tau=74	90	74	1	-1	end
75.5	1	75	tau=75	90	75	1	-1	end
76.5	1	76	tau=76	90	76	1	-1	end
77.5	1	77	tau=77	90	77	1	-1	end
78.5	1	78	tau=78	90	78	1	-1	end
79.5	1	79	tau=79	90	79	1	-1	end
80.5	1	80	tau=80	90	80	1	-1	end
81.5	1	81	tau=81	90	81	1	-1	end
82.5	1	82	tau=82	90	82	1	-1	end
83.5	1	83	tau=83	90	83	1	-1	end
84.5	1	84	tau=84	90	84	1	-1	end
85.5	1	85	tau=85	90	85	1	-1	end
86.5	1	86	tau=86	90	86	1	-1	end
87.5	1	87	tau=87	90	87	1	-1	end
88.5	1	88	tau=88	90	88	1	-1	end
89.5	1	89	tau=89	90	89	1	-1	end
0.5	1	0	tau=0	91	0	1	-1	start
1.5	1	1	tau=1	91	1	1	-1	start
2.5	1	2	tau=2	91	2	1	-1	start
3.5	1	3	tau=3	91	3	1	-1	start
4.5	1	4	tau=4	91	4	1	-1	start
5.5	1	5	tau=5	91	5	1	-1	start
6.5	1	6	tau=6	91	6	1	-1	start
7.5	1	7	tau=7	91	7	1	-1	start
8.5	1	8	tau=8	91	8	1	-1	start
9.5	1	9	tau=9	91	9	1	-1	start
10.5	1	10	tau=10	91	10	1	-1	start
11.5	1	11	tau=11	91	11	1	-1	start
12.5	1	12	tau=12	91	12	1	-1	start
13.5	1	13	tau=13	91	13	1	-1	start
14.5	1	14	tau=14	91	14	1	-1	start
15.5	1	15	tau=15	91	15	1	-1	start
16.5	1	16	tau=16	91	16	1	-1	start
17.5	1	17	tau=17	91	17	1	-1	start
18.5	1	18	tau=18	91	18	1	-1	start
19.5	1	19	tau=19	91	19	1	-1	start
20.5	1	20	tau=20	91	20	1	-1	start
21.5	1	21	tau=21	91	21	1	-1	start
22.5	1	22	tau=22	91	22	1	-1	start
23.5	1	23	tau=23	91	23	1	-1	start
24.5	1	24	tau=24	91	24	1	-1	start
25.5	1	25	tau=25	91	25	1	-1	start
26.5	1	26	tau=26	91	26	1	-1	start
27.5	1	27	tau=27	91	27	1	-1	start
28.5	1	28	tau=28	91	28	1	-1	start
29.5	1	29	tau=29	91	29	1	-1	start
30.5	1	30	tau=30	91	30	1	-1	start
31.5	1	31	tau=31	91	31	1	-1	start
32.5	1	32	tau=32	91	32	1	-1	start
33.5	1	33	tau=33	91	33	1	-1	start
34.5	1	34	tau=34	91	34	1	-1	start
35.5	1	35	tau=35	91	35	1	-1	start
36.5	1	36	tau=36	91	36	1	-1	start
37.5	1	37	tau=37	91	37	1	-1	start
38.5	1	38	tau=38	91	38	1	-1	start
39.5	1	39	tau=39	91	39	1	-1	start
40.5	1	40	tau=40	91	40	1	-1	start
41.5	1	41	tau=41	91	41	1	-1	start
42.5	1	42	tau=42	91	42	1	-1	start
43.5	1	43	tau=43	91	43	1	-1	start
44.5	1	44	tau=44	91	44	1	-1	start
45.5	1	45	tau=45	91	45	1	-1	start
46.5	1	46	tau=46	91	46	1	-1	start
47.5	1	47	tau=47	91	47	1	-1	start
48.5	1	48	tau=48	91	48	1	-1	start
49.5	1	49	tau=49	91	49	1	-1	start
50.5	1	50	tau=50	91	50	1	-1	end
51.5	1	51	tau=51	91	51	1	-1	end
52.5	1	52	tau=52	91	52	1	-1	end
53.5	1	53	tau=53	91	53	1	-1	end
54.5	1	54	tau=54	91	54	1	-1	end
55.5	1	55	tau=55	91	55	1	-1	end
56.5	1	56	tau=56	91	56	1	-1	end
57.5	1	57	tau=57	91	57	1	-1	end
58.5	1	58	tau=58	91	58	1	-1	end
59.5	1	59	tau=59	91	59	1	-1	end
60.5	1	60	tau=60	91	60	1	-1	end
61.5	1	61	tau=61	91	61	1	-1	end
62.5	1	62	tau=62	91	62	1	-1	end
63.5	1	63	tau=63	91	63	1	-1	end
64.5	1	64	tau=64	91	64	1	-1	end
65.5	1	65	tau=65	91	65	1	-1	end
66.5	1	66	tau=66	91	66	1	-1	end
67.5	1	67	tau=67	91	67	1	-1	end
68.5	1	68	tau=68	91	68	1	-1	end
69.5	1	69	tau=69	91	69	1	-1	end
70.5	1	70	tau=70	91	70	1	-1	end
71.5	1	71	tau=71	91	71	1	-1	end
72.5	1	72	tau=72	91	72	1	-1	end
73.5	1	73	tau=73	91	73	1	-1	end
74.5	1	74	tau=74	91	74	1	-1	end
75.5	1	75	tau=75	91	75	1	-1	end
76.5	1	76	tau=76	91	76	1	-1	end
77.5	1	77	tau=77	91	77	1	-1	end
78.5	1	78	tau=78	91	78	1	-1	end
79.5	1	79	tau=79	91	79	1	-1	end
80.5	1	80	tau=80	91	80	1	-1	end
81.5	1	81	tau=81	91	81	1	-1	end
82.5	1	82	tau=82	91	82	1	-1	end
83.5	1	83	tau=83	91	83	1	-1	end
84.5	1	84	tau=84	91	84	1	-1	end
85.5	1	85	tau=85	91	85	1	-1	end
86.5	1	86	tau=86	91	86	1	-1	end
87.5	1	87	tau=87	91	87	1	-1	end
88.5	1	88	tau=88	91	88	1	-1	end
89.5	1	89	tau=89	91	89	1	-1	end
90.5	1	90	tau=90	91	90	1	-1	end
0.5	1	0	tau=0	92	0	1	-1	start
1.5	1	1	tau=1	92	1	1	-1	start
2.5	1	2	tau=2	92	2	1	-1	start
3.5	1	3	tau=3	92	3	1	-1	start
4.5	1	4	tau=4	92	4	1	-1	start
5.5	1	5	tau=5	92	5	1	-1	start
6.5	1	6	tau=6	92	6	1	-1	start
7.5	1	7	tau=7	92	7	1	-1	start
8.5	1	8	tau=8	92	8	1	-1	start
9.5	1	9	tau=9	92	9	1	-1	start
10.5	1	10	tau=10	92	10	1	-1	start
11.5	1	11	tau=11	92	11	1	-1	start
12.5	1	12	tau=12	92	12	1	-1	start
13.5	1	13	tau=13	92	13	1	-1	start
14.5	1	14	tau=14	92	14	1	-1	start
15.5	1	15	tau=15	92	15	1	-1	start
16.5	1	16	tau=16	92	16	1	-1	start
17.5	1	17	tau=17	92	17	1	-1	start
18.5	1	18	tau=18	92	18	1	-1	start
19.5	1	19	tau=19	92	19	1	-1	start
20.5	1	20	tau=20	92	20	1	-1	start
21.5	1	21	tau=21	92	21	1	-1	start
22.5	1	22	tau=22	92	22	1	-1	start
23.5	1	23	tau=23	92	23	1	-1	start
24.5	1	24	tau=24	92	24	1	-1	start
25.5	1	25	tau=25	92	25	1	-1	start
26.5	1	26	tau=26	92	26	1	-1	start
27.5	1	27	tau=27	92	27	1	-1	start
28.5	1	28	tau=28	92	28	1	-1	start
29.5	1	29	tau=29	92	29	1	-1	start
30.5	1	30	tau=30	92	30	1	-1	start
31.5	1	31	tau=31	92	31	1	-1	start
32.5	1	32	tau=32	92	32	1	-1	start
33.5	1	33	tau=33	92	33	1	-1	start
34.5	1	34	tau=34	92	34	1	-1	start
35.5	1	35	tau=35	92	35	1	-1	start
36.5	1	36	tau=36	92	36	1	-1	start
37.5	1	37	tau=37	92	37	1	-1	start
38.5	1	38	tau=38	92	38	1	-1	start
39.5	1	39	tau=39	92	39	1	-1	start
40.5	1	40	tau=40	92	40	1	-1	start
41.5	1	41	tau=41	92	41	1	-1	start
42.5	1	42	tau=42	92	42	1	-1	start
43.5	1	43	tau=43	92	43	1	-1	start
44.5	1	44	tau=44	92	44	1	-1	start
45.5	1	45	tau=45	92	45	1	-1	start
46.5	1	46	tau=46	92	46	1	-1	start
47.5	1	47	tau=47	92	47	1	-1	start
48.5	1	48	tau=48	92	48	1	-1	start
49.5	1	49	tau=49	92	49	1	-1	start
50.5	1	50	tau=50	92	50	1	-1	end
51.5	1	51	tau=51	92	51	1	-1	end
52.5	1	52	tau=52	92	52	1	-1	end
53.5	1	53	tau=53	92	53	1	-1	end
54.5	1	54	tau=54	92	54	1	-1	end
55.5	1	55	tau=55	92	55	1	-1	end
56.5	1	56	tau=56	92	56	1	-1	end
57.5	1	57	tau=57	92	57	1	-1	end
58.5	1	58	tau=58	92	58	1	-1	end
59.5	1	59	tau=59	92	59	1	-1	end
60.5	1	60	tau=60	92	60	1	-1	end
61.5	1	61	tau=61	92	61	1	-1	end
62.5	1	62	tau=62	92	62	1	-1	end
63.5	1	63	tau=63	92	63	1	-1	end
64.5	1	64	tau=64	92	64	1	-1	end
65.5	1	65	tau=65	92	65	1	-1	end
66.5	1	66	tau=66	92	66	1	-1	end
67.5	1	67	tau=67	92	67	1	-1	end
68.5	1	68	tau=68	92	68	1	-1	end
69.5	1	69	tau=69	92	69	1	-1	end
70.5	1	70	tau=70	92	70	1	-1	end
71.5	1	71	tau=71	92	71	1	-1	end
72.5	1	72	tau=72	92	72	1	-1	end
73.5	1	73	tau=73	92	73	1	-1	end
74.5	1	74	tau=74	92	74	1	-1	end
75.5	1	75	tau=75	92	75	1	-1	end
76.5	1	76	tau=76	92	76	1	-1	end
77.5	1	77	tau=77	92	77	1	-1	end
78.5	1	78	tau=78	92	78	1	-1	end
79.5	1	79	tau=79	92	79	1	-1	end
80.5	1	80	tau=80	92	80	1	-1	end
81.5	1	81	tau=81	92	81	1	-1	end
82.5	1	82	tau=82	92	82	1	-1	end
83.5	1	83	tau=83	92	83	1	-1	end
84.5	1	84	tau=84	92	84	1	-1	end
85.5	1	85	tau=85	92	85	1	-1	end
86.5	1	86	tau=86	92	86	1	-1	end
87.5	1	87	tau=87	92	87	1	-1	end
88.5	1	88	tau=88	92	88	1	-1	end
89.5	1	89	tau=89	92	89	1	-1	end
90.5	1	90	tau=90	92	90	1	-1	end
91.5	1	91	tau=91	92	91	1	-1	end
0.5	1	0	tau=0	93	0	1	-1	start
1.5	1	1	tau=1	93	1	1	-1	start
2.5	1	2	tau=2	93	2	1	-1	start
3.5	1	3	tau=3	93	3	1	-1	start
4.5	1	4	tau=4	93	4	1	-1	start
5.5	1	5	tau=5	93	5	1	-1	start
6.5	1	6	tau=6	93	6	1	-1	start
7.5	1	7	tau=7	93	7	1	-1	start
8.5	1	8	tau=8	93	8	1	-1	start
9.5	1	9	tau=9	93	9	1	-1	start
10.5	1	10	tau=10	93	10	1	-1	start
11.5	1	11	tau=11	93	11	1	-1	start
12.5	1	12	tau=12	93	12	1	-1	start
13.5	1	13	tau=13	93	13	1	-1	start
14.5	1	14	tau=14	93	14	1	-1	start
15.5	1	15	tau=15	93	15	1	-1	start
16.5	1	16	tau=16	93	16	1	-1	start
17.5	1	17	tau=17	93	17	1	-1	start
18.5	1	18	tau=18	93	18	1	-1	start
19.5	1	19	tau=19	93	19	1	-1	start
20.5	1	20	tau=20	93	20	1	-1	start
21.5	1	21	tau=21	93	21	1	-1	start
22.5	1	22	tau=22	93	22	1	-1	start
23.5	1	23	tau=23	93	23	1	-1	start
24.5	1	24	tau=24	93	24	1	-1	start
25.5	1	25	tau=25	93	25	1	-1	start
26.5	1	26	tau=26	93	26	1	-1	start
27.5	1	27	tau=27	93	27	1	-1	start
28.5	1	28	tau=28	93	28	1	-1	start
29.5	1	29	tau=29	93	29	1	-1	start
30.5	1	30	tau=30	93	30	1	-1	start
31.5	1	31	tau=31	93	31	1	-1	start
32.5	1	32	tau=32	93	32	1	-1	start
33.5	1	33	tau=33	93	33	1	-1	start
34.5	1	34	tau=34	93	34	1	-1	start
35.5	1	35	tau=35	93	35	1	-1	start
36.5	1	36	tau=36	93	36	1	-1	start
37.5	1	37	tau=37	93	37	1	-1	start
38.5	1	38	tau=38	93	38	1	-1	start
39.5	1	39	tau=39	93	39	1	-1	start
40.5	1	40	tau=40	93	40	1	-1	start
41.5	1	41	tau=41	93	41	1	-1	start
42.5	1	42	tau=42	93	42	1	-1	start
43.5	1	43	tau=43	93	43	1	-1	start
44.5	1	44	tau=44	93	44	1	-1	start
45.5	1	45	tau=45	93	45	1	-1	start
46.5	1	46	tau=46	93	46	1	-1	start
47.5	1	47	tau=47	93	47	1	-1	start
48.5	1	48	tau=48	93	48	1	-1	start
49.5	1	49	tau=49	93	49	1	-1	start
50.5	1	50	tau=50	93	50	1	-1	end
51.5	1	51	tau=51	93	51	1	-1	end
52.5	1	52	tau=52	93	52	1	-1	end
53.5	1	53	tau=53	93	53	1	-1	end
54.5	1	54	tau=54	93	54	1	-1	end
55.5	1	55	tau=55	93	55	1	-1	end
56.5	1	56	tau=56	93	56	1	-1	end
57.5	1	57	tau=57	93	57	1	-1	end
58.5	1	58	tau=58	93	58	1	-1	end
59.5	1	59	tau=59	93	59	1	-1	end
60.5	1	60	tau=60	93	60	1	-1	end
61.5	1	61	tau=61	93	61	1	-1	end
62.5	1	62	tau=62	93	62	1	-1	end
63.5	1	63	tau=63	93	63	1	-1	end
64.5	1	64	tau=64	93	64	1	-1	end
65.5	1	65	tau=65	93	65	1	-1	end
66.5	1	66	tau=66	93	66	1	-1	end
67.5	1	67	tau=67	93	67	1	-1	end
68.5	1	68	tau=68	93	68	1	-1	end
69.5	1	69	tau=69	93	69	1	-1	end
70.5	1	70	tau=70	93	70	1	-1	end
71.5	1	71	tau=71	93	71	1	-1	end
72.5	1	72	tau=72	93	72	1	-1	end
73.5	1	73	tau=73	93	73	1	-1	end
74.5	1	74	tau=74	93	74	1	-1	end
75.5	1	75	tau=75	93	75	1	-1	end
76.5	1	76	tau=76	93	76	1	-1	end
77.5	1	77	tau=77	93	77	1	-1	end
78.5	1	78	tau=78	93	78	1	-1	end
79.5	1	79	tau=79	93	79	1	-1	end
80.5	1	80	tau=80	93	80	1	-1	end
81.5	1	81	tau=81	93	81	1	-1	end
82.5	1	82	tau=82	93	82	1	-1	end
83.5	1	83	tau=83	93	83	1	-1	end
84.5	1	84	tau=84	93	84	1	-1	end
85.5	1	85	tau=85	93	85	1	-1	end
86.5	1	86	tau=86	93	86	1	-1	end
87.5	1	87	tau=87	93	87	1	-1	end
88.5	1	88	tau=88	93	88	1	-1	end
89.5	1	89	tau=89	93	89	1	-1	end
90.5	1	90	tau=90	93	90	1	-1	end
91.5	1	91	tau=91	93	91	1	-1	end
92.5	1	92	tau=92	93	92	1	-1	end
0.5	1	0	tau=0	94	0	1	-1	start
1.5	1	1	tau=1	94	1	1	-1	start
2.5	1	2	tau=2	94	2	1	-1	start
3.5	1	3	tau=3	94	3	1	-1	start
4.5	1	4	tau=4	94	4	1	-1	start
5.5	1	5	tau=5	94	5	1	-1	start
6.5	1	6	tau=6	94	6	1	-1	start
7.5	1	7	tau=7	94	7	1	-1	start
8.5	1	8	tau=8	94	8	1	-1	start
9.5	1	9	tau=9	94	9	1	-1	start
10.5	1	10	tau=10	94	10	1	-1	start
11.5	1	11	tau=11	94	11	1	-1	start
12.5	1	12	tau=12	94	12	1	-1	start
13.5	1	13	tau=13	94	13	1	-1	start
14.5	1	14	tau=14	94	14	1	-1	start
15.5	1	15	tau=15	94	15	1	-1	start
16.5	1	16	tau=16	94	16	1	-1	start
17.5	1	17	tau=17	94	17	1	-1	start
18.5	1	18	tau=18	94	18	1	-1	start
19.5	1	19	tau=19	94	19	1	-1	start
20.5	1	20	tau=20	94	20	1	-1	start
21.5	1	21	tau=21	94	21	1	-1	start
22.5	1	22	tau=22	94	22	1	-1	start
23.5	1	23	tau=23	94	23	1	-1	start
24.5	1	24	tau=24	94	24	1	-1	start
25.5	1	25	tau=25	94	25	1	-1	start
26.5	1	26	tau=26	94	26	1	-1	start
27.5	1	27	tau=27	94	27	1	-1	start
28.5	1	28	tau=28	94	28	1	-1	start
29.5	1	29	tau=29	94	29	1	-1	start
30.5	1	30	tau=30	94	30	1	-1	start
31.5	1	31	tau=31	94	31	1	-1	start
32.5	1	32	tau=32	94	32	1	-1	start
33.5	1	33	tau=33	94	33	1	-1	start
34.5	1	34	tau=34	94	34	1	-1	start
35.5	1	35	tau=35	94	35	1	-1	start
36.5	1	36	tau=36	94	36	1	-1	start
37.5	1	37	tau=37	94	37	1	-1	start
38.5	1	38	tau=38	94	38	1	-1	start
39.5	1	39	tau=39	94	39	1	-1	start
40.5	1	40	tau=40	94	40	1	-1	start
41.5	1	41	tau=41	94	41	1	-1	start
42.5	1	42	tau=42	94	42	1	-1	start
43.5	1	43	tau=43	94	43	1	-1	start
44.5	1	44	tau=44	94	44	1	-1	start
45.5	1	45	tau=45	94	45	1	-1	start
46.5	1	46	tau=46	94	46	1	-1	start
47.5	1	47	tau=47	94	47	1	-1	start
48.5	1	48	tau=48	94	48	1	-1	start
49.5	1	49	tau=49	94	49	1	-1	start
50.5	1	50	tau=50	94	50	1	-1	end
51.5	1	51	tau=51	94	51	1	-1	end
52.5	1	52	tau=52	94	52	1	-1	end
53.5	1	53	tau=53	94	53	1	-1	end
54.5	1	54	tau=54	94	54	1	-1	end
55.5	1	55	tau=55	94	55	1	-1	end
56.5	1	56	tau=56	94	56	1	-1	end
57.5	1	57	tau=57	94	57	1	-1	end
58.5	1	58	tau=58	94	58	1	-1	end
59.5	1	59	tau=59	94	59	1	-1	end
60.5	1	60	tau=60	94	60	1	-1	end
61.5	1	61	tau=61	94	61	1	-1	end
62.5	1	62	tau=62	94	62	1	-1	end
63.5	1	63	tau=63	94	63	1	-1	end
64.5	1	64	tau=64	94	64	1	-1	end
65.5	1	65	tau=65	94	65	1	-1	end
66.5	1	66	tau=66	94	66	1	-1	end
67.5	1	67	tau=67	94	67	1	-1	end
68.5	1	68	tau=68	94	68	1	-1	end
69.5	1	69	tau=69	94	69	1	-1	end
70.5	1	70	tau=70	94	70	1	-1	end
71.5	1	71	tau=71	94	71	1	-1	end
72.5	1	72	tau=72	94	72	1	-1	end
73.5	1	73	tau=73	94	73	1	-1	end
74.5	1	74	tau=74	94	74	1	-1	end
75.5	1	75	tau=75	94	75	1	-1	end
76.5	1	76	tau=76	94	76	1	-1	end
77.5	1	77	tau=77	94	77	1	-1	end
78.5	1	78	tau=78	94	78	1	-1	end
79.5	1	79	tau=79	94	79	1	-1	end
80.5	1	80	tau=80	94	80	1	-1	end
81.5	1	81	tau=81	94	81	1	-1	end
82.5	1	82	tau=82	94	82	1	-1	end
83.5	1	83	tau=83	94	83	1	-1	end
84.5	1	84	tau=84	94	84	1	-1	end
85.5	1	85	tau=85	94	85	1	-1	end
86.5	1	86	tau=86	94	86	1	-1	end
87.5	1	87	tau=87	94	87	1	-1	end
88.5	1	88	tau=88	94	88	1	-1	end
89.5	1	89	tau=89	94	89	1	-1	end
90.5	1	90	tau=90	94	90	1	-1	end
91.5	1	91	tau=91	94	91	1	-1	end
92.5	1	92	tau=92	94	92	1	-1	end
93.5	1	93	tau=93	94	93	1	-1	end
0.5	1	0	tau=0	95	0	1	-1	start
1.5	1	1	tau=1	95	1	1	-1	start
2.5	1	2	tau=2	95	2	1	-1	start
3.5	1	3	tau=3	95	3	1	-1	start
4.5	1	4	tau=4	95	4	1	-1	start
5.5	1	5	tau=5	95	5	1	-1	start
6.5	1	6	tau=6	95	6	1	-1	start
7.5	1	7	tau=7	95	7	1	-1	start
8.5	1	8	tau=8	95	8	1	-1	start
9.5	1	9	tau=9	95	9	1	-1	start
10.5	1	10	tau=10	95	10	1	-1	start
11.5	1	11	tau=11	95	11	1	-1	start
12.5	1	12	tau=12	95	12	1	-1	start
13.5	1	13	tau=13	95	13	1	-1	start
14.5	1	14	tau=14	95	14	1	-1	start
15.5	1	15	tau=15	95	15	1	-1	start
16.5	1	16	tau=16	95	16	1	-1	start
17.5	1	17	tau=17	95	17	1	-1	start
18.5	1	18	tau=18	95	18	1	-1	start
19.5	1	19	tau=19	95	19	1	-1	start
20.5	1	20	tau=20	95	20	1	-1	start
21.5	1	21	tau=21	95	21	1	-1	start
22.5	1	22	tau=22	95	22	1	-1	start
23.5	1	23	tau=23	95	23	1	-1	start
24.5	1	24	tau=24	95	24	1	-1	start
25.5	1	25	tau=25	95	25	1	-1	start
26.5	1	26	tau=26	95	26	1	-1	start
27.5	1	27	tau=27	95	27	1	-1	start
28.5	1	28	tau=28	95	28	1	-1	start
29.5	1	29	tau=29	95	29	1	-1	start
30.5	1	30	tau=30	95	30	1	-1	start
31.5	1	31	tau=31	95	31	1	-1	start
32.5	1	32	tau=32	95	32	1	-1	start
33.5	1	33	tau=33	95	33	1	-1	start
34.5	1	34	tau=34	95	34	1	-1	start
35.5	1	35	tau=35	95	35	1	-1	start
36.5	1	36	tau=36	95	36	1	-1	start
37.5	1	37	tau=37	95	37	1	-1	start
38.5	1	38	tau=38	95	38	1	-1	start
39.5	1	39	tau=39	95	39	1	-1	start
40.5	1	40	tau=40	95	40	1	-1	start
41.5	1	41	tau=41	95	41	1	-1	start
42.5	1	42	tau=42	95	42	1	-1	start
43.5	1	43	tau=43	95	43	1	-1	start
44.5	1	44	tau=44	95	44	1	-1	start
45.5	1	45	tau=45	95	45	1	-1	start
46.5	1	46	tau=46	95	46	1	-1	start
47.5	1	47	tau=47	95	47	1	-1	start
48.5	1	48	tau=48	95	48	1	-1	start
49.5	1	49	tau=49	95	49	1	-1	start
50.5	1	50	tau=50	95	50	1	-1	end
51.5	1	51	tau=51	95	51	1	-1	end
52.5	1	52	tau=52	95	52	1	-1	end
53.5	1	53	tau=53	95	53	1	-1	end
54.5	1	54	tau=54	95	54	1	-1	end
55.5	1	55	tau=55	95	55	1	-1	end
56.5	1	56	tau=56	95	56	1	-1	end
57.5	1	57	tau=57	95	57	1	-1	end
58.5	1	58	tau=58	95	58	1	-1	end
59.5	1	59	tau=59	95	59	1	-1	end
60.5	1	60	tau=60	95	60	1	-1	end
61.5	1	61	tau=61	95	61	1	-1	end
62.5	1	62	tau=62	95	62	1	-1	end
63.5	1	63	tau=63	95	63	1	-1	end
64.5	1	64	tau=64	95	64	1	-1	end
65.5	1	65	tau=65	95	65	1	-1	end
66.5	1	66	tau=66	95	66	1	-1	end
67.5	1	67	tau=67	95	67	1	-1	end
68.5	1	68	tau=68	95	68	1	-1	end
69.5	1	69	tau=69	95	69	1	-1	end
70.5	1	70	tau=70	95	70	1	-1	end
71.5	1	71	tau=71	95	71	1	-1	end
72.5	1	72	tau=72	95	72	1	-1	end
73.5	1	73	tau=73	95	73	1	-1	end
74.5	1	74	tau=74	95	74	1	-1	end
75.5	1	75	tau=75	95	75	1	-1	end
76.5	1	76	tau=76	95	76	1	-1	end
77.5	1	77	tau=77	95	77	1	-1	end
78.5	1	78	tau=78	95	78	1	-1	end
79.5	1	79	tau=79	95	79	1	-1	end
80.5	1	80	tau=80	95	80	1	-1	end
81.5	1	81	tau=81	95	81	1	-1	end
82.5	1	82	tau=82	95	82	1	-1	end
83.5	1	83	tau=83	95	83	1	-1	end
84.5	1	84	tau=84	95	84	1	-1	end
85.5	1	85	tau=85	95	85	1	-1	end
86.5	1	86	tau=86	95	86	1	-1	end
87.5	1	87	tau=87	95	87	1	-1	end
88.5	1	88	tau=88	95	88	1	-1	end
89.5	1	89	tau=89	95	89	1	-1	end
90.5	1	90	tau=90	95	90	1	-1	end
91.5	1	91	tau=91	95	91	1	-1	end
92.5	1	92	tau=92	95	92	1	-1	end
93.5	1	93	tau=93	95	93	1	-1	end
94.5	1	94	tau=94	95	94	1	-1	end
0.5	1	0	tau=0	96	0	1	-1	start
1.5	1	1	tau=1	96	1	1	-1	start
2.5	1	2	tau=2	96	2	1	-1	start
3.5	1	3	tau=3	96	3	1	-1	start
4.5	1	4	tau=4	96	4	1	-1	start
5.5	1	5	tau=5	96	5	1	-1	start
6.5	1	6	tau=6	96	6	1	-1	start
7.5	1	7	tau=7	96	7	1	-1	start
8.5	1	8	tau=8	96	8	1	-1	start
9.5	1	9	tau=9	96	9	1	-1	start
10.5	1	10	tau=10	96	10	1	-1	start
11.5	1	11	tau=11	96	11	1	-1	start
12.5	1	12	tau=12	96	12	1	-1	start
13.5	1	13	tau=13	96	13	1	-1	start
14.5	1	14	tau=14	96	14	1	-1	start
15.5	1	15	tau=15	96	15	1	-1	start
16.5	1	16	tau=16	96	16	1	-1	start
17.5	1	17	tau=17	96	17	1	-1	start
18.5	1	18	tau=18	96	18	1	-1	start
19.5	1	19	tau=19	96	19	1	-1	start
20.5	1	20	tau=20	96	20	1	-1	start
21.5	1	21	tau=21	96	21	1	-1	start
22.5	1	22	tau=22	96	22	1	-1	start
23.5	1	23	tau=23	96	23	1	-1	start
24.5	1	24	tau=24	96	24	1	-1	start
25.5	1	25	tau=25	96	25	1	-1	start
26.5	1	26	tau=26	96	26	1	-1	start
27.5	1	27	tau=27	96	27	1	-1	start
28.5	1	28	tau=28	96	28	1	-1	start
29.5	1	29	tau=29	96	29	1	-1	start
30.5	1	30	tau=30	96	30	1	-1	start
31.5	1	31	tau=31	96	31	1	-1	start
32.5	1	32	tau=32	96	32	1	-1	start
33.5	1	33	tau=33	96	33	1	-1	start
34.5	1	34	tau=34	96	34	1	-1	start
35.5	1	35	tau=35	96	35	1	-1	start
36.5	1	36	tau=36	96	36	1	-1	start
37.5	1	37	tau=37	96	37	1	-1	start
38.5	1	38	tau=38	96	38	1	-1	start
39.5	1	39	tau=39	96	39	1	-1	start
40.5	1	40	tau=40	96	40	1	-1	start
41.5	1	41	tau=41	96	41	1	-1	start
42.5	1	42	tau=42	96	42	1	-1	start
43.5	1	43	tau=43	96	43	1	-1	start
44.5	1	44	tau=44	96	44	1	-1	start
45.5	1	45	tau=45	96	45	1	-1	start
46.5	1	46	tau=46	96	46	1	-1	start
47.5	1	47	tau=47	96	47	1	-1	start
48.5	1	48	tau=48	96	48	1	-1	start
49.5	1	49	tau=49	96	49	1	-1	start
50.5	1	50	tau=50	96	50	1	-1	end
51.5	1	51	tau=51	96	51	1	-1	end
52.5	1	52	tau=52	96	52	1	-1	end
53.5	1	53	tau=53	96	53	1	-1	end
54.5	1	54	tau=54	96	54	1	-1	end
55.5	1	55	tau=55	96	55	1	-1	end
56.5	1	56	tau=56	96	56	1	-1	end
57.5	1	57	tau=57	96	57	1	-1	end
58.5	1	58	tau=58	96	58	1	-1	end
59.5	1	59	tau=59	96	59	1	-1	end
60.5	1	60	tau=60	96	60	1	-1	end
61.5	1	61	tau=61	96	61	1	-1	end
62.5	1	62	tau=62	96	62	1	-1	end
63.5	1	63	tau=63	96	63	1	-1	end
64.5	1	64	tau=64	96	64	1	-1	end
65.5	1	65	tau=65	96	65	1	-1	end
66.5	1	66	tau=66	96	66	1	-1	end
67.5	1	67	tau=67	96	67	1	-1	end
68.5	1	68	tau=68	96	68	1	-1	end
69.5	1	69	tau=69	96	69	1	-1	end
70.5	1	70	tau=70	96	70	1	-1	end
71.5	1	71	tau=71	96	71	1	-1	end
72.5	1	72	tau=72	96	72	1	-1	end
73.5	1	73	tau=73	96	73	1	-1	end
74.5	1	74	tau=74	96	74	1	-1	end
75.5	1	75	tau=75	96	75	1	-1	end
76.5	1	76	tau=76	96	76	1	-1	end
77.5	1	77	tau=77	96	77	1	-1	end
78.5	1	78	tau=78	96	78	1	-1	end
79.5	1	79	tau=79	96	79	1	-1	end
80.5	1	80	tau=80	96	80	1	-1	end
81.5	1	81	tau=81	96	81	1	-1	end
82.5	1	82	tau=82	96	82	1	-1	end
83.5	1	83	tau=83	96	83	1	-1	end
84.5	1	84	tau=84	96	84	1	-1	end
85.5	1	85	tau=85	96	85	1	-1	end
86.5	1	86	tau=86	96	86	1	-1	end
87.5	1	87	tau=87	96	87	1	-1	end
88.5	1	88	tau=88	96	88	1	-1	end
89.5	1	89	tau=89	96	89	1	-1	end
90.5	1	90	tau=90	96	90	1	-1	end
91.5	1	91	tau=91	96	91	1	-1	end
92.5	1	92	tau=92	96	92	1	-1	end
